district_name,vilname,schcd,schname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
AIZAWL,TAWIZO,15030401401,TAWIZO P/S,Department of Education,1,1,1,Primary,Rural,3,796261,25,13,1975,1,4,1,18,1,0,2,5,2,0,4,1,5000,5000,2000,2000,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9402112593,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,15,6,3,3,5,6,4,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,2,0,1
AIZAWL,TAWIZO,15030401402,TAWIZO M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,25,13,1991,5,8,2,0,0,0,2,5,2,0,5,1,0,0,3000,3000,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9436149396,,,9436149396,,,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,4,6,8,2,6,4,3,2,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,6,4,2,0
AIZAWL,TAWIZO,15030401403,TAWIZO RMSA SECONDARY SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796261,0,0,2011,9,10,9,0,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,0389,,7308999080,,,,,,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,,,,,,1,,,2,0,0,0,0,0,19,98,98,98,98,98,98,98,2,0,2012,,,,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,0,0,0,0,4,2,6,0,0,6,0,0,0,6,0,6,0
AIZAWL,LENCHIM,15030401501,LENCHIM P/S,Department of Education,1,1,1,Primary,Rural,3,796261,16,9,1975,1,4,2,0,0,0,2,5,2,0,4,0,5000,5000,1000,1000,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9615455593,,,9615455593,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,3,3,3,7,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,0,0
AIZAWL,LENCHIM,15030401502,LENCHIM M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,16,9,1992,5,8,2,0,0,0,2,5,2,0,0,0,7000,7000,2000,2000,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9863310198,,,9863310198,,,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,7,6,4,5,2,1,5,2,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,4,2,0
AIZAWL,MAITE,15030401601,MAITE P/S,Department of Education,1,1,1,Primary,Rural,3,796261,35,24,1972,1,4,2,0,0,0,2,5,2,0,4,1,5000,5000,2000,2000,0,0,0,0,0,4,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862770577,,,9862770577,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,9,9,14,17,11,21,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,4,4,0,0
AIZAWL,MAITE,15030401602,MAITE M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,36,24,1974,5,8,2,0,0,0,2,5,2,0,4,1,7000,7000,3000,3000,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9862726453,,,9862379891,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,14,11,18,13,2,4,4,10,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,5,1,0
AIZAWL,MAITE,15030401605,MAITE HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796261,,,1993,9,10,,,,,,5,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,0389,,9862726437,,,,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,1993,,0,,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,7,5,0,0,0,0,5,3,8,0,0,8,0,0,0,8,0,8,0
AIZAWL,MAITE,15030401606,BLOOMING DALE ENGLISH MEDIUM,Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796261,36,24,2012,1,8,1,39,1,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9856998808,,,,,,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,9,0,0,23,36,31,92,58,39,1,,,2,0,0,0,0,0,98,98,98,98,98,98,98,98,0,0,,,,,2,9,9,10,9,6,5,6,5,3,3,5,3,0,1,4,3,3,3,4,4,0,0,0,0,0,0,0,0,2,2,4,2,2,0,0,0,0,4,1,0,3
AIZAWL,BERAW RUAM,15030401801,BERAW UPS,SSA                                                                        ,10,4,2,Upper Primary only,Urban,3,796017,8,7,2006,5,8,2,0,0,0,2,5,2,0,13,3,7000,7000,1000,1000,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7000,7000,0,0,,,,,,,9862340409,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,9,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
AIZAWL,BERAW RUAM,15030401802,BERAWLUI P/S,SSA                                                                        ,10,1,2,Primary,Urban,3,796017,8,7,2006,1,4,1,9,0,0,2,5,2,0,13,3,5000,5000,3000,3000,0,0,0,0,0,0,4,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,9862340409,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,5,4,2,2,2,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,4,0,4,0
AIZAWL,TNT,15030401901,CALVARY P/S,Pvt. Aided,4,1,2,Primary,Urban,3,796017,3,2,1998,1,4,1,42,2,0,2,5,2,0,0,0,5000,5000,1000,1000,0,0,0,0,0,0,8,1,25,98,98,99,,,,,,7500,7500,0,0,,0389,2352075,,0389,2350950,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,26,14,13,3,7,8,22,7,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,0,0,0,0,0,8,1,7,0
AIZAWL,TNT,15030401902,CALVARY M/S,Pvt. Aided,4,4,2,Upper Primary only,Urban,3,796017,3,2,1998,5,8,2,0,0,0,1,4,2,0,0,0,7000,7000,3000,3000,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,0389,2352075,9436353544,0389,2350950,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,18,14,8,7,13,11,30,10,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,6,1,5,0
AIZAWL,SAITUAL,15030500101,SAITUAL P/S - I,Department of Education,1,1,1,Primary,Rural,3,796261,0,3,1916,1,4,2,0,0,0,2,5,2,0,3,3,5000,5000,3500,3500,0,0,0,0,0,4,3,0,19,98,98,98,,,,,,7500,7500,0,0,,,,9612213591,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,6,5,22,15,22,23,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,7,0,0,0,0,0,7,4,3,0
AIZAWL,SAITUAL,15030500102,SAITUAL P/S - II,Department of Education,1,1,1,Primary,Rural,3,796261,0,1,1961,1,4,1,25,1,0,2,5,2,3,5,1,5000,5000,2500,2500,0,0,16000,16000,0,3,2,0,19,25,98,98,,,,,,7500,7500,0,0,,,,,,,9436785108,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,10,15,3,5,15,13,11,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,0,0,0,0,1,5,3,2,0
AIZAWL,SAITUAL,15030500103,SAITUAL P/S - III,Department of Education,1,1,1,Primary,Rural,3,796261,0,3,1971,1,4,2,0,0,0,2,5,2,2,2,2,5000,5000,2500,2500,0,0,0,0,0,4,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9856568927,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,4,5,13,13,14,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,4,1,0
AIZAWL,SAITUAL,15030500104,SAITUAL P/S - IV,Department of Education,1,1,1,Primary,Rural,3,796261,1,3,1991,1,4,2,0,0,0,2,5,2,1,2,1,5000,5000,1500,1500,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,09856927735,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,2,3,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,3,0,0
AIZAWL,SAITUAL,15030500106,SAITUAL M/S - I,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,0,3,1946,5,8,2,0,0,0,2,5,2,3,3,2,7000,7000,3500,3500,0,0,0,0,0,0,0,2,25,98,98,98,,,,,,7500,7500,0,0,,,,9612213546,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,5,6,2,4,5,7,5,5,0,0,0,0,0,0,0,0,5,2,7,0,7,0,0,0,0,7,6,1,0
AIZAWL,SAITUAL,15030500107,SAITUAL M/S - II,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,0,2,1974,5,8,2,0,0,0,2,5,2,2,2,3,7000,7000,4000,4000,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862924836,,,9612178525,,,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,0,5,6,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,1,8,7,1,0
AIZAWL,SAITUAL,15030500108,SAITUAL M/S - III,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,0,3,1992,5,8,2,0,0,0,2,5,2,0,3,3,7000,7000,4000,4000,0,0,13600,13600,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9436196778,,,9615492908,,,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,11,19,16,13,24,23,5,5,0,0,0,0,0,0,0,0,7,1,8,0,8,0,0,0,2,8,6,2,0
AIZAWL,SAITUAL,15030500109,"WILLIAM BOOTH M/S, SAITUAL",Department of Education,1,4,1,Upper Primary only,Rural,3,796261,1,3,1981,5,8,2,0,0,0,2,5,2,2,2,2,7000,7000,4000,4000,0,0,0,0,0,0,0,1,19,25,98,98,,,,,,7500,7500,0,0,,,,9862480064,,,9612329320,,,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,16,16,19,15,23,24,10,9,0,0,0,0,0,0,0,0,6,2,8,0,8,0,0,0,0,8,6,2,0
AIZAWL,SAITUAL,15030500110,PRESBY. ENG. SCHOOL,Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796261,0,3,1999,1,8,1,74,2,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,19,98,98,98,,,,,,0,0,0,0,,,,8974169137,,,,,,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,32,42,25,27,6,11,6,6,10,10,30,23,4,10,10,13,13,10,0,0,0,0,0,0,0,0,10,6,16,7,9,0,0,0,0,16,16,0,0
AIZAWL,SAITUAL,15030500111,ROSE BUD ENG. SCHOOL,Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796261,0,3,2001,1,8,1,45,2,0,2,5,2,1,1,1,0,0,0,0,0,0,0,0,0,5,0,1,19,98,98,98,,,,,,0,0,0,0,,,,9862611568,,,9862611568,,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,22,23,21,17,5,6,5,5,8,10,29,15,6,5,10,10,21,9,0,0,0,0,0,0,0,0,4,7,11,4,7,0,0,0,0,11,11,0,0
AIZAWL,SAITUAL,15030500114,OXFORD ENG. SCHOOL,Pvt. Unaided,5,2,1,Primary with Upper Primary,Rural,3,796261,0,3,2005,1,8,1,67,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862165176,,,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,29,38,22,19,5,10,5,5,17,6,10,7,11,6,20,12,18,20,0,0,0,0,0,0,0,0,4,6,10,5,5,0,0,0,0,10,10,0,0
AIZAWL,SAITUAL,15030500119,SAITUAL GOVT. HIGH SCHOOL,No Response,9,8,2,Secondary Only,Urban,9,796261,,,1952,9,10,,,,,,,,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,9612611201,,,,,,0,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19,98,98,98,0,0,0,0,2,0,1952,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,15,22,0,0,0,0,6,4,10,0,0,10,0,0,0,10,6,4,0
AIZAWL,SAITUAL,15030500120,ROSEBUD ENGLISH SCHOOL,No Response,9,8,2,Secondary Only,Urban,9,796261,,,2001,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,9862611568,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,2004,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,0,0,0,0,4,2,6,0,0,6,0,0,0,6,0,6,0
AIZAWL,SAITUAL,15030500121,SAITUAL GOVT. HIGHER SECONDARY SCHOOL,No Response,9,11,2,Higher Secondary only/Jr. College,Urban,9,796261,,,1997,11,12,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,9402185837,,,,,,0,0,0,0,0,11,11,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,1997,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,39,34,20,8,5,13,0,0,0,13,0,0,13,11,2,0
AIZAWL,SAITUAL,15030500122,SAITUAL RMSA  SECONDARY SCHOOL,No Response,9,8,2,Secondary Only,Urban,9,796261,,,2010,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,9862324256,,,9862559414,,,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,,2,0,0,0,0,0,19,98,98,98,,,,,2,0,2010,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,25,14,0,0,0,0,5,3,8,0,0,8,0,0,0,8,0,8,0
AIZAWL,SIHFA,15030500201,SIHFA P/S - I,Department of Education,1,1,1,Primary,Rural,3,796261,8,5,1972,1,4,2,0,0,0,2,5,2,0,3,3,5000,5000,1000,1000,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612714544,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,4,4,4,2,6,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
AIZAWL,SIHFA,15030500202,SIHFA P/S - II,Department of Education,1,1,1,Primary,Rural,3,796261,8,5,1985,1,4,1,33,1,0,2,5,2,0,5,3,5000,5000,2000,2000,0,0,0,0,0,2,2,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,8575403774,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,18,15,5,5,6,4,7,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,2,2,0
AIZAWL,SIHFA,15030500203,SIHFA M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,8,8,1974,5,8,2,0,0,0,2,5,2,0,3,3,7000,7000,4000,4000,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9615334708,,,9615334708,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,8,5,7,9,7,5,10,11,0,0,0,0,0,0,0,0,5,3,8,0,8,0,0,0,0,8,8,0,0
AIZAWL,SIHFA,15030500206,SIHFA GOVERNMENT HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796261,,,1984,9,10,,,,,,,2,,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,9436772975,,,,,,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,1989,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,5,13,0,0,0,0,4,4,8,0,0,8,0,0,0,8,5,3,0
AIZAWL,DILKHAN,15030500301,DILKHAN P/S,Department of Education,1,1,1,Primary,Rural,3,796261,10,0,1992,1,4,2,0,0,0,2,5,2,0,4,2,5000,5000,1500,1500,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,9615994782,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,3,7,4,2,5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,3,0,0
AIZAWL,DILKHAN,15030500302,DILKHAN UPS,SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796261,10,0,2003,5,8,2,0,0,0,2,5,2,0,6,2,7000,7000,3500,3500,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,9615994782,,,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,2,4,3,3,4,1,0,3,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,1,5,0
AIZAWL,TUALBUNG,15030500401,TUALBUNG P/S,Department of Education,1,1,1,Primary,Rural,3,796261,20,9,1980,1,4,1,25,1,0,2,5,2,0,3,2,5000,5000,1500,1500,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,8974130949,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,16,9,5,6,13,11,18,14,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,3,0,0
AIZAWL,TUALBUNG,15030500402,TUALBUNG M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,12,8,1974,5,8,2,0,0,0,2,5,2,1,4,5,7000,7000,3000,3000,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,8575187571,,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,17,12,5,13,3,2,4,11,0,0,0,0,0,0,0,0,6,1,7,0,7,0,0,0,0,7,4,3,0
AIZAWL,TUALBUNG,15030500405,TUALBUNG HIGH SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796261,,,1995,9,10,,,,,,,2,0,,,,,,,,,,,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,7308010919,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,1998,,0,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,6,14,0,0,0,0,3,3,6,0,0,6,0,0,0,6,0,6,0
AIZAWL,BUHBAN,15030500501,BUHBAN P/S,Department of Education,1,1,1,Primary,Rural,3,796261,35,25,1973,1,4,2,0,0,0,2,5,2,0,3,2,5000,5000,1000,1000,0,0,0,0,0,1,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,5,4,7,8,7,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,1,0
AIZAWL,BUHBAN,15030500502,BUHBAN M/S,Department of Education,1,4,2,Upper Primary only,Urban,3,796261,30,25,1973,5,8,2,0,0,0,2,5,2,0,3,2,7000,7000,3000,3000,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,8014697833,,,8014697833,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,4,9,11,6,5,5,8,6,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,3,3,0
AIZAWL,BUHBAN,15030500503,BUHBAN RMSA SECONDARY SCHOOL,No Response,9,8,1,Secondary Only,Rural,9,796261,0,0,2012,9,10,9,0,0,0,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,98,,,,,,0,0,0,0,,,,9862450504,,,,,,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,,,,,,2,,,2,0,0,0,0,0,19,98,98,98,98,98,98,98,2,0,2012,,,,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,4,0,0,0,0,5,1,6,0,0,6,0,0,0,6,0,6,0
